286	8	1	2015-08-20 12:00:00
287	8	1	2015-08-27 10:00:00
288	8	1	2015-08-27 12:00:00
289	8	1	2015-09-03 10:00:00
290	8	1	2015-09-03 12:00:00
291	8	1	2015-09-10 10:00:00
292	8	1	2015-09-10 12:00:00
293	8	1	2015-09-17 10:00:00
294	8	1	2015-09-17 12:00:00
295	8	1	2015-09-24 10:00:00
296	8	1	2015-09-24 12:00:00
297	8	1	2015-10-01 10:00:00
298	8	1	2015-10-01 12:00:00
299	8	1	2015-10-08 10:00:00
300	8	1	2015-10-08 12:00:00
301	8	1	2015-10-15 10:00:00
302	8	1	2015-10-15 12:00:00
303	8	1	2015-10-22 10:00:00
304	8	1	2015-10-22 12:00:00
305	9	1	2015-06-18 11:00:00
306	9	1	2015-06-18 13:00:00
307	9	1	2015-06-25 11:00:00
308	9	1	2015-06-25 13:00:00
309	9	1	2015-07-02 11:00:00
310	9	1	2015-07-02 13:00:00
311	9	1	2015-07-09 11:00:00
312	9	1	2015-07-09 13:00:00
313	9	1	2015-07-16 11:00:00
314	9	1	2015-07-16 13:00:00
315	9	1	2015-07-23 11:00:00
316	9	1	2015-07-23 13:00:00
317	9	1	2015-07-30 11:00:00
318	9	1	2015-07-30 13:00:00
319	9	1	2015-08-06 11:00:00
320	9	1	2015-08-06 13:00:00
321	9	1	2015-08-13 11:00:00
322	9	1	2015-08-13 13:00:00
323	9	1	2015-08-20 11:00:00
324	9	1	2015-08-20 13:00:00
325	9	1	2015-08-27 11:00:00
326	9	1	2015-08-27 13:00:00
327	9	1	2015-09-03 11:00:00
328	9	1	2015-09-03 13:00:00
329	9	1	2015-09-10 11:00:00
330	9	1	2015-09-10 13:00:00
331	9	1	2015-09-17 11:00:00
332	9	1	2015-09-17 13:00:00
333	9	1	2015-09-24 11:00:00
334	9	1	2015-09-24 13:00:00
335	9	1	2015-10-01 11:00:00
336	9	1	2015-10-01 13:00:00
337	9	1	2015-10-08 11:00:00
338	9	1	2015-10-08 13:00:00
339	9	1	2015-10-15 11:00:00
340	9	1	2015-10-15 13:00:00
341	9	1	2015-10-22 11:00:00
342	9	1	2015-10-22 13:00:00
343	10	1	2015-06-18 12:00:00
344	10	1	2015-06-18 14:00:00
345	10	1	2015-06-25 12:00:00
346	10	1	2015-06-25 14:00:00
347	10	1	2015-07-02 12:00:00
348	10	1	2015-07-02 14:00:00
349	10	1	2015-07-09 12:00:00
350	10	1	2015-07-09 14:00:00
351	10	1	2015-07-16 12:00:00
352	10	1	2015-07-16 14:00:00
353	10	1	2015-07-23 12:00:00
354	10	1	2015-07-23 14:00:00
355	10	1	2015-07-30 12:00:00
356	10	1	2015-07-30 14:00:00
357	10	1	2015-08-06 12:00:00
358	10	1	2015-08-06 14:00:00
359	10	1	2015-08-13 12:00:00
360	10	1	2015-08-13 14:00:00
361	10	1	2015-08-20 12:00:00
362	10	1	2015-08-20 14:00:00
363	10	1	2015-08-27 12:00:00
364	10	1	2015-08-27 14:00:00
365	10	1	2015-09-03 12:00:00
366	10	1	2015-09-03 14:00:00
367	10	1	2015-09-10 12:00:00
368	10	1	2015-09-10 14:00:00
369	10	1	2015-09-17 12:00:00
370	10	1	2015-09-17 14:00:00
371	10	1	2015-09-24 12:00:00
372	10	1	2015-09-24 14:00:00
373	10	1	2015-10-01 12:00:00
374	10	1	2015-10-01 14:00:00
375	10	1	2015-10-08 12:00:00
376	10	1	2015-10-08 14:00:00
377	10	1	2015-10-15 12:00:00
378	10	1	2015-10-15 14:00:00
379	10	1	2015-10-22 12:00:00
380	10	1	2015-10-22 14:00:00
381	11	1	2015-06-18 13:00:00
382	11	1	2015-06-18 15:00:00
383	11	1	2015-06-25 13:00:00
384	11	1	2015-06-25 15:00:00
385	11	1	2015-07-02 13:00:00
386	11	1	2015-07-02 15:00:00
387	11	1	2015-07-09 13:00:00
388	11	1	2015-07-09 15:00:00
389	11	1	2015-07-16 13:00:00
390	11	1	2015-07-16 15:00:00
391	11	1	2015-07-23 13:00:00
392	11	1	2015-07-23 15:00:00
393	11	1	2015-07-30 13:00:00
394	11	1	2015-07-30 15:00:00
395	11	1	2015-08-06 13:00:00
396	11	1	2015-08-06 15:00:00
397	11	1	2015-08-13 13:00:00
398	11	1	2015-08-13 15:00:00
399	11	1	2015-08-20 13:00:00
400	11	1	2015-08-20 15:00:00
401	11	1	2015-08-27 13:00:00
402	11	1	2015-08-27 15:00:00
403	11	1	2015-09-03 13:00:00
404	11	1	2015-09-03 15:00:00
405	11	1	2015-09-10 13:00:00
406	11	1	2015-09-10 15:00:00
407	11	1	2015-09-17 13:00:00
408	11	1	2015-09-17 15:00:00
409	11	1	2015-09-24 13:00:00
410	11	2	2015-09-24 15:00:00
411	11	2	2015-10-01 13:00:00
412	11	2	2015-10-01 15:00:00
413	11	2	2015-10-08 13:00:00
414	11	2	2015-10-08 15:00:00
415	11	2	2015-10-15 13:00:00
416	11	2	2015-10-15 15:00:00
417	11	2	2015-10-22 13:00:00
418	11	2	2015-10-22 15:00:00
419	12	2	2015-06-18 14:00:00
420	12	2	2015-06-18 16:00:00
421	12	2	2015-06-25 14:00:00
422	12	2	2015-06-25 16:00:00
423	12	2	2015-07-02 14:00:00
424	12	2	2015-07-02 16:00:00
425	12	2	2015-07-09 14:00:00
426	12	2	2015-07-09 16:00:00
427	12	2	2015-07-16 14:00:00
428	12	2	2015-07-16 16:00:00
429	12	2	2015-07-23 14:00:00
430	12	2	2015-07-23 16:00:00
431	12	2	2015-07-30 14:00:00
432	12	2	2015-07-30 16:00:00
433	12	2	2015-08-06 14:00:00
434	12	2	2015-08-06 16:00:00
435	12	2	2015-08-13 14:00:00
436	12	2	2015-08-13 16:00:00
437	12	2	2015-08-20 14:00:00
438	12	2	2015-08-20 16:00:00
439	12	2	2015-08-27 14:00:00
440	12	2	2015-08-27 16:00:00
441	12	2	2015-09-03 14:00:00
442	12	2	2015-09-03 16:00:00
443	12	2	2015-09-10 14:00:00
444	12	2	2015-09-10 16:00:00
445	12	2	2015-09-17 14:00:00
446	12	2	2015-09-17 16:00:00
447	12	2	2015-09-24 14:00:00
448	12	2	2015-09-24 16:00:00
449	12	2	2015-10-01 14:00:00
450	12	2	2015-10-01 16:00:00
451	12	2	2015-10-08 14:00:00
452	12	2	2015-10-08 16:00:00
453	12	2	2015-10-15 14:00:00
454	12	2	2015-10-15 16:00:00
455	12	2	2015-10-22 14:00:00
456	12	2	2015-10-22 16:00:00
457	13	2	2015-06-11 15:00:00
458	13	2	2015-06-11 17:00:00
459	13	2	2015-06-18 15:00:00
460	13	2	2015-06-18 17:00:00
461	13	2	2015-06-25 15:00:00
462	13	2	2015-06-25 17:00:00
463	13	2	2015-07-02 15:00:00
464	13	2	2015-07-02 17:00:00
465	13	2	2015-07-09 15:00:00
466	13	2	2015-07-09 17:00:00
467	13	2	2015-07-16 15:00:00
468	13	2	2015-07-16 17:00:00
469	13	2	2015-07-23 15:00:00
470	13	2	2015-07-23 17:00:00
471	13	2	2015-07-30 15:00:00
472	13	2	2015-07-30 17:00:00
473	13	2	2015-08-06 15:00:00
474	13	2	2015-08-06 17:00:00
475	13	2	2015-08-13 15:00:00
476	13	2	2015-08-13 17:00:00
477	13	2	2015-08-20 15:00:00
478	13	2	2015-08-20 17:00:00
479	13	2	2015-08-27 15:00:00
480	13	2	2015-08-27 17:00:00
481	13	2	2015-09-03 15:00:00
482	13	2	2015-09-03 17:00:00
483	13	2	2015-09-10 15:00:00
484	13	2	2015-09-10 17:00:00
485	13	2	2015-09-17 15:00:00
486	13	2	2015-09-17 17:00:00
487	13	2	2015-09-24 15:00:00
488	13	2	2015-09-24 17:00:00
489	13	2	2015-10-01 15:00:00
490	13	2	2015-10-01 17:00:00
491	13	2	2015-10-08 15:00:00
492	13	2	2015-10-08 17:00:00
493	13	2	2015-10-15 15:00:00
494	13	2	2015-10-15 17:00:00
495	14	2	2015-06-11 16:00:00
496	14	2	2015-06-11 18:00:00
497	14	2	2015-06-18 16:00:00
498	14	2	2015-06-18 18:00:00
499	14	2	2015-06-25 16:00:00
500	14	2	2015-06-25 18:00:00
501	14	2	2015-07-02 16:00:00
502	14	2	2015-07-02 18:00:00
503	14	2	2015-07-09 16:00:00
504	14	2	2015-07-09 18:00:00
505	14	2	2015-07-16 16:00:00
506	14	2	2015-07-16 18:00:00
507	14	2	2015-07-23 16:00:00
508	14	2	2015-07-23 18:00:00
509	14	2	2015-07-30 16:00:00
510	14	2	2015-07-30 18:00:00
511	14	2	2015-08-06 16:00:00
512	14	2	2015-08-06 18:00:00
513	14	2	2015-08-13 16:00:00
514	14	2	2015-08-13 18:00:00
515	14	2	2015-08-20 16:00:00
516	14	2	2015-08-20 18:00:00
517	14	2	2015-08-27 16:00:00
518	14	2	2015-08-27 18:00:00
519	14	2	2015-09-03 16:00:00
520	14	2	2015-09-03 18:00:00
521	14	2	2015-09-10 16:00:00
522	14	2	2015-09-10 18:00:00
523	14	2	2015-09-17 16:00:00
524	14	2	2015-09-17 18:00:00
525	14	2	2015-09-24 16:00:00
526	14	2	2015-09-24 18:00:00
527	14	2	2015-10-01 16:00:00
528	14	2	2015-10-01 18:00:00
529	14	2	2015-10-08 16:00:00
530	14	2	2015-10-08 18:00:00
531	14	2	2015-10-15 16:00:00
532	14	2	2015-10-15 18:00:00
533	15	2	2015-06-11 17:00:00
534	15	2	2015-06-11 19:00:00
535	15	2	2015-06-18 17:00:00
536	15	2	2015-06-18 19:00:00
537	15	2	2015-06-25 17:00:00
538	15	2	2015-06-25 19:00:00
539	15	2	2015-07-02 17:00:00
540	15	2	2015-07-02 19:00:00
541	15	2	2015-07-09 17:00:00
542	15	2	2015-07-09 19:00:00
543	15	2	2015-07-16 17:00:00
544	15	2	2015-07-16 19:00:00
545	15	2	2015-07-23 17:00:00
546	15	2	2015-07-23 19:00:00
547	15	2	2015-07-30 17:00:00
548	15	2	2015-07-30 19:00:00
549	15	2	2015-08-06 17:00:00
550	15	2	2015-08-06 19:00:00
551	15	2	2015-08-13 17:00:00
552	15	2	2015-08-13 19:00:00
553	15	2	2015-08-20 17:00:00
554	15	2	2015-08-20 19:00:00
555	15	2	2015-08-27 17:00:00
556	15	2	2015-08-27 19:00:00
557	15	2	2015-09-03 17:00:00
558	15	2	2015-09-03 19:00:00
559	15	2	2015-09-10 17:00:00
560	15	2	2015-09-10 19:00:00
561	15	2	2015-09-17 17:00:00
562	15	2	2015-09-17 19:00:00
563	15	2	2015-09-24 17:00:00
564	15	2	2015-09-24 19:00:00
565	15	2	2015-10-01 17:00:00
566	15	2	2015-10-01 19:00:00
567	15	2	2015-10-08 17:00:00
568	15	2	2015-10-08 19:00:00
569	15	2	2015-10-15 17:00:00
570	15	2	2015-10-15 19:00:00
571	16	2	2015-06-11 18:00:00
572	16	2	2015-06-11 20:00:00
573	16	2	2015-06-18 18:00:00
574	16	2	2015-06-18 20:00:00
575	16	2	2015-06-25 18:00:00
576	16	2	2015-06-25 20:00:00
577	16	2	2015-07-02 18:00:00
578	16	2	2015-07-02 20:00:00
579	16	2	2015-07-09 18:00:00
580	16	2	2015-07-09 20:00:00
581	16	2	2015-07-16 18:00:00
582	16	2	2015-07-16 20:00:00
583	16	2	2015-07-23 18:00:00
584	16	2	2015-07-23 20:00:00
585	16	2	2015-07-30 18:00:00
586	16	2	2015-07-30 20:00:00
587	16	2	2015-08-06 18:00:00
588	16	2	2015-08-06 20:00:00
589	16	2	2015-08-13 18:00:00
590	16	2	2015-08-13 20:00:00
591	16	2	2015-08-20 18:00:00
592	16	2	2015-08-20 20:00:00
593	16	2	2015-08-27 18:00:00
594	16	2	2015-08-27 20:00:00
595	16	2	2015-09-03 18:00:00
596	16	2	2015-09-03 20:00:00
597	16	2	2015-09-10 18:00:00
598	16	2	2015-09-10 20:00:00
599	16	2	2015-09-17 18:00:00
600	16	2	2015-09-17 20:00:00
601	16	2	2015-09-24 18:00:00
602	16	2	2015-09-24 20:00:00
603	16	2	2015-10-01 18:00:00
604	16	2	2015-10-01 20:00:00
605	16	2	2015-10-08 18:00:00
606	16	2	2015-10-08 20:00:00
607	16	2	2015-10-15 18:00:00
608	16	2	2015-10-15 20:00:00
609	17	2	2015-06-11 19:00:00
610	17	2	2015-06-11 21:00:00
611	17	2	2015-06-18 19:00:00
612	17	2	2015-06-18 21:00:00
613	17	2	2015-06-25 19:00:00
614	17	2	2015-06-25 21:00:00
615	17	2	2015-07-02 19:00:00
616	17	2	2015-07-02 21:00:00
617	17	2	2015-07-09 19:00:00
618	17	2	2015-07-09 21:00:00
619	17	2	2015-07-16 19:00:00
620	17	2	2015-07-16 21:00:00
621	17	2	2015-07-23 19:00:00
622	17	2	2015-07-23 21:00:00
623	17	2	2015-07-30 19:00:00
624	17	2	2015-07-30 21:00:00
625	17	2	2015-08-06 19:00:00
626	17	2	2015-08-06 21:00:00
627	17	2	2015-08-13 19:00:00
628	17	2	2015-08-13 21:00:00
629	17	2	2015-08-20 19:00:00
630	17	2	2015-08-20 21:00:00
631	17	2	2015-08-27 19:00:00
632	17	2	2015-08-27 21:00:00
633	17	2	2015-09-03 19:00:00
634	17	2	2015-09-03 21:00:00
635	17	2	2015-09-10 19:00:00
636	17	2	2015-09-10 21:00:00
637	17	2	2015-09-17 19:00:00
638	17	2	2015-09-17 21:00:00
639	17	2	2015-09-24 19:00:00
640	17	2	2015-09-24 21:00:00
641	17	2	2015-10-01 19:00:00
642	17	2	2015-10-01 21:00:00
643	17	2	2015-10-08 19:00:00
644	17	2	2015-10-08 21:00:00
645	17	2	2015-10-15 19:00:00
646	17	2	2015-10-15 21:00:00
647	18	2	2015-06-11 20:00:00
648	18	2	2015-06-11 22:00:00
649	18	2	2015-06-18 20:00:00
650	18	2	2015-06-18 22:00:00
651	18	2	2015-06-25 20:00:00
652	18	2	2015-06-25 22:00:00
653	18	2	2015-07-02 20:00:00
654	18	2	2015-07-02 22:00:00
655	18	2	2015-07-09 20:00:00
656	18	2	2015-07-09 22:00:00
657	18	2	2015-07-16 20:00:00
658	18	2	2015-07-16 22:00:00
659	18	2	2015-07-23 20:00:00
660	18	2	2015-07-23 22:00:00
661	18	2	2015-07-30 20:00:00
662	18	2	2015-07-30 22:00:00
663	18	2	2015-08-06 20:00:00
664	18	2	2015-08-06 22:00:00
665	18	2	2015-08-13 20:00:00
666	18	2	2015-08-13 22:00:00
667	18	2	2015-08-20 20:00:00
668	18	2	2015-08-20 22:00:00
669	18	2	2015-08-27 20:00:00
670	18	2	2015-08-27 22:00:00
671	18	2	2015-09-03 20:00:00
672	18	2	2015-09-03 22:00:00
673	18	2	2015-09-10 20:00:00
674	18	2	2015-09-10 22:00:00
675	18	2	2015-09-17 20:00:00
676	18	2	2015-09-17 22:00:00
677	18	2	2015-09-24 20:00:00
678	18	2	2015-09-24 22:00:00
679	18	2	2015-10-01 20:00:00
680	18	2	2015-10-01 22:00:00
681	18	2	2015-10-08 20:00:00
682	18	2	2015-10-08 22:00:00
683	18	2	2015-10-15 20:00:00
684	18	2	2015-10-15 22:00:00
685	19	2	2015-06-11 21:00:00
686	19	2	2015-06-11 23:00:00
687	19	2	2015-06-18 21:00:00
688	19	2	2015-06-18 23:00:00
689	19	2	2015-06-25 21:00:00
690	19	2	2015-06-25 23:00:00
691	19	2	2015-07-02 21:00:00
692	19	2	2015-07-02 23:00:00
693	19	2	2015-07-09 21:00:00
694	19	2	2015-07-09 23:00:00
695	19	2	2015-07-16 21:00:00
696	19	2	2015-07-16 23:00:00
697	19	2	2015-07-23 21:00:00
698	19	2	2015-07-23 23:00:00
699	19	2	2015-07-30 21:00:00
700	19	2	2015-07-30 23:00:00
701	19	2	2015-08-06 21:00:00
702	19	2	2015-08-06 23:00:00
703	19	2	2015-08-13 21:00:00
704	19	2	2015-08-13 23:00:00
705	19	2	2015-08-20 21:00:00
706	19	2	2015-08-20 23:00:00
707	19	2	2015-08-27 21:00:00
708	19	2	2015-08-27 23:00:00
709	19	2	2015-09-03 21:00:00
710	19	2	2015-09-03 23:00:00
711	19	2	2015-09-10 21:00:00
712	19	2	2015-09-10 23:00:00
713	19	2	2015-09-17 21:00:00
714	19	2	2015-09-17 23:00:00
715	19	2	2015-09-24 21:00:00
716	19	2	2015-09-24 23:00:00
717	19	2	2015-10-01 21:00:00
718	19	2	2015-10-01 23:00:00
719	19	2	2015-10-08 21:00:00
720	19	2	2015-10-08 23:00:00
721	19	2	2015-10-15 21:00:00
722	19	2	2015-10-15 23:00:00
723	20	2	2015-06-06 22:00:00
724	20	2	2015-06-06 0:00:00
725	20	2	2015-06-13 22:00:00
726	20	2	2015-06-13 0:00:00
727	20	2	2015-06-20 22:00:00
728	20	2	2015-06-20 0:00:00
729	20	2	2015-06-27 22:00:00
730	20	2	2015-06-27 0:00:00
731	20	2	2015-07-04 22:00:00
732	20	2	2015-07-04 0:00:00
733	20	2	2015-07-11 22:00:00
734	20	2	2015-07-11 0:00:00
735	20	2	2015-07-18 22:00:00
736	20	2	2015-07-18 0:00:00
